success,Crop,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
True,2678,"14°30'07.4"" N","108°26'05.0"" E","14°30'06.4"" N","108°26'28.1"" E",68.41244506835938,0.5192307692307693,0.0518596737777192,0.32188607802775465,1.0,0.03619909502262444,0.06986899563318777,0.5404807692307693
True,2679,"14°30'08.4"" N","108°27'36.0"" E","14°29'50.0"" N","108°29'10.2"" E",70.64739990234375,0.5231316725978647,0.05819955905032616,0.2583389032937943,1.0,0.04448398576512456,0.08517887563884158,0.5499316725978649
True,2680,"14°30'09.4"" N","108°29'07.0"" E","14°29'09.2"" N","108°29'21.0"" E",71.97445678710938,0.523356401384083,0.09426021987425233,0.20521927054481565,1.0,0.04498269896193772,0.08609271523178808,0.5509064013840831
True,2681,"14°30'10.3"" N","108°30'38.0"" E","14°28'46.9"" N","108°31'03.0"" E",66.14739990234375,0.5252471723967702,0.13145004030070476,0.12555147298772906,0.9090909090909091,0.04608294930875576,0.08771929824561404,0.46129407760698077
True,2682,"14°30'11.3"" N","108°32'08.9"" E","14°28'35.3"" N","108°32'26.0"" E",67.5101318359375,0.5241935483870968,0.06425288976347693,0.23941949968311457,1.0,0.043010752688172046,0.08247422680412372,0.5330435483870968
True,2683,"14°30'12.3"" N","108°33'39.9"" E","14°29'03.4"" N","108°34'22.0"" E",65.23260498046875,0.6829505668358529,0.1378574430178095,0.2901074022008941,0.7936507936507936,0.3597122302158273,0.4950495049504951,0.60794014051833
True,2684,"14°30'13.2"" N","108°35'10.9"" E","14°29'17.9"" N","108°36'25.1"" E",67.5101318359375,0.5253378378378378,0.12873732420126688,0.27619963536786213,1.0,0.048986486486486486,0.09339774557165863,0.5534378378378376
True,2713,"14°27'55.2"" N","107°31'32.7"" E","14°26'27.0"" N","107°31'51.7"" E",63.3875732421875,0.5593430314162885,0.38579751433813547,0.08589133254144611,0.5909090909090909,0.1111111111111111,0.18705035971223025,0.3547170187227831
True,2714,"14°27'56.6"" N","107°33'03.6"" E","14°26'29.3"" N","107°34'27.7"" E",62.923004150390625,0.5937444612884127,0.3310335354286692,0.22091950800515686,0.8383838383838383,0.18693693693693694,0.3057090239410681,0.5301595100421436
True,2715,"14°27'57.9"" N","107°34'34.5"" E","14°27'24.0"" N","107°35'51.6"" E",65.69064331054688,0.5279503105590062,0.26298491927891476,0.1387482687320686,1.0,0.053830227743271224,0.10216110019646367,0.5507503105590061
True,2716,"14°27'59.2"" N","107°36'05.3"" E","14°27'54.4"" N","107°36'05.3"" E",64.7733154296875,0.5390226731919475,0.276772769035977,0.1271212545371932,0.6875,0.07560137457044673,0.13622291021671826,0.4043092199936858
True,2717,"14°28'00.5"" N","107°37'36.2"" E","14°27'47.0"" N","107°37'36.2"" E",63.3875732421875,1.0,0.32647551122659235,0.32379278203330364,0.0,0.0,0.0,1.0
True,2718,"14°28'01.8"" N","107°39'07.1"" E","14°26'43.3"" N","107°39'28.2"" E",62.923004150390625,0.5441050239386482,0.3586051685119975,0.0735493063945599,0.9,0.07964601769911504,0.14634146341463417,0.4388458272798982
True,2719,"14°28'03.1"" N","107°40'38.0"" E","14°26'29.0"" N","107°40'38.0"" E",62.457122802734375,0.5447019867549668,0.3414224156943463,0.10890681843899994,1.0,0.08609271523178808,0.15853658536585366,0.558451986754967
True,2720,"14°28'04.4"" N","107°42'08.9"" E","14°27'10.1"" N","107°42'41.0"" E",61.989837646484375,0.6531164946750833,0.5291235126142959,0.15795081122076451,0.8846153846153846,0.3026315789473684,0.45098039215686275,0.6123715016970772
True,2721,"14°28'05.7"" N","107°43'39.8"" E","14°26'31.6"" N","107°44'06.9"" E",60.57977294921875,0.8636383115808388,0.44455816375047996,0.2770429740310784,0.9005847953216374,0.7264150943396226,0.8041775456919059,0.8482451004792839
True,2722,"14°28'06.9"" N","107°45'10.7"" E","14°27'20.4"" N","107°46'46.9"" E",75.46441650390625,0.546594982078853,0.2769430979180834,0.1798732982308285,1.0,0.0913978494623656,0.16748768472906406,0.5718949820788531
True,2723,"14°28'08.2"" N","107°46'41.7"" E","14°27'21.6"" N","107°46'47.7"" E",75.46441650390625,0.5660194174757281,0.324247638130573,0.2975031203390516,1.0,0.13009708737864079,0.23024054982817868,0.5883694174757281
True,2724,"14°28'09.4"" N","107°48'12.6"" E","14°27'50.0"" N","107°49'34.7"" E",81.41238403320312,0.558578279037429,0.43972149596339066,0.18096017951032756,0.9857142857142858,0.11557788944723618,0.20689655172413796,0.5785860666447452
True,2725,"14°28'10.7"" N","107°49'43.5"" E","14°27'32.8"" N","107°50'13.5"" E",80.574462890625,0.5768249075163266,0.2224665814354914,0.2199454082947531,0.974025974025974,0.15182186234817813,0.2626970227670753,0.585633877992273
True,2726,"14°28'11.9"" N","107°51'14.4"" E","14°27'03.0"" N","107°51'14.4"" E",76.32623291015625,0.5458408653173656,0.0821205205231563,0.21600819910382968,0.9545454545454546,0.08974358974358974,0.1640625,0.5459191743199029
True,2727,"14°28'13.1"" N","107°52'45.3"" E","14°26'37.0"" N","107°54'20.5"" E",76.32623291015625,0.5160984848484849,0.1514238328616369,0.11293538745626786,1.0,0.030303030303030304,0.05882352941176471,0.541648484848485
True,2728,"14°28'14.3"" N","107°54'16.2"" E","14°26'38.2"" N","107°54'33.3"" E",79.31036376953125,0.5196428571428572,0.2117646579440169,0.155045560929295,1.0,0.0375,0.07228915662650602,0.546542857142857
True,2729,"14°28'15.5"" N","107°55'47.2"" E","14°27'49.3"" N","107°56'14.2"" E",77.18386840820312,0.5443511069266177,0.23695033078574892,0.18465524663092103,0.9272727272727272,0.08747855917667238,0.1598746081504702,0.5304667185310933
True,2730,"14°28'16.7"" N","107°57'18.1"" E","14°27'13.6"" N","107°58'57.3"" E",77.61117553710938,0.5168161434977578,0.1707711775823589,0.14875951972640875,1.0,0.03139013452914798,0.0608695652173913,0.5383661434977579
True,2731,"14°28'17.8"" N","107°58'49.0"" E","14°27'28.4"" N","107°59'17.1"" E",78.4627685546875,0.5545750849688889,0.14002758550528738,0.2853669214147183,1.0,0.10714285714285714,0.19354838709677416,0.5674184873949579
True,2732,"14°28'19.0"" N","108°00'19.9"" E","14°27'40.2"" N","108°01'08.0"" E",78.4627685546875,0.5609281302060005,0.18487498532565053,0.2039781016634941,0.9692307692307692,0.12022900763358779,0.21392190152801357,0.5641764250522681
True,2733,"14°28'20.2"" N","108°01'50.9"" E","14°27'15.2"" N","108°03'16.0"" E",80.993896484375,0.5213270142180095,0.2204716861486329,0.13656760244020663,1.0,0.04028436018957346,0.07744874715261958,0.5415270142180095
True,2734,"14°28'21.3"" N","108°03'21.8"" E","14°27'48.3"" N","108°03'41.8"" E",80.574462890625,0.5456141602224869,0.20299400699998554,0.15897869649972998,0.8113207547169812,0.09014675052410902,0.16226415094339622,0.47668458922497786
True,2735,"14°28'22.4"" N","108°04'52.7"" E","14°28'03.0"" N","108°05'43.8"" E",84.72705078125,0.6420963538855371,0.2478224916437595,0.20925830409409524,0.9545454545454546,0.2825112107623318,0.4359861591695502,0.6381334967373169
True,2736,"14°28'23.6"" N","108°06'23.7"" E","14°28'09.0"" N","108°06'57.7"" E",81.82992553710938,0.6844371605771393,0.2669907453752234,0.3192871778547768,0.9027777777777778,0.3686200378071834,0.5234899328859061,0.6650140515848689
True,2737,"14°28'24.7"" N","108°07'54.6"" E","14°28'15.0"" N","108°08'40.7"" E",81.41238403320312,0.6087316682149847,0.3274299922347815,0.24372516208446582,0.9457364341085271,0.21631205673758866,0.3520923520923521,0.6083927989140975
True,2738,"14°28'25.8"" N","108°09'25.6"" E","14°27'14.0"" N","108°11'04.8"" E",83.49087524414062,0.5266798418972332,0.26731686759763507,0.1468611797545537,1.0,0.05138339920948617,0.09774436090225565,0.5506298418972331
True,2739,"14°28'26.9"" N","108°10'56.5"" E","14°27'15.1"" N","108°11'05.5"" E",83.49087524414062,0.5487364620938628,0.22243761410924776,0.22432182722833274,1.0,0.09566787003610108,0.1746293245469522,0.5737364620938629
True,2740,"14°28'28.0"" N","108°12'27.4"" E","14°27'01.6"" N","108°12'41.5"" E",83.0770263671875,0.532219570405728,0.13821445523064946,0.1945787925032159,1.0,0.06205250596658711,0.11685393258426967,0.5518195704057279
True,2741,"14°28'29.0"" N","108°13'58.4"" E","14°28'21.3"" N","108°14'20.4"" E",78.88705444335938,0.5166358595194085,0.09537923199342438,0.1476717632710983,1.0,0.031423290203327174,0.06093189964157707,0.5427858595194086
True,2742,"14°28'30.1"" N","108°15'29.3"" E","14°27'03.8"" N","108°16'52.5"" E",70.64739990234375,0.5401301518438177,0.10437817447866841,0.30333911701300353,1.0,0.07809110629067245,0.1448692152917505,0.5613301518438176
True,2743,"14°28'31.2"" N","108°17'00.3"" E","14°28'10.8"" N","108°18'22.5"" E",70.64739990234375,0.5493733383590904,0.13076303195638572,0.26330142430716985,0.9444444444444444,0.09714285714285714,0.17616580310880828,0.5469317070150158
True,2744,"14°28'32.2"" N","108°18'31.3"" E","14°28'28.3"" N","108°18'50.3"" E",78.4627685546875,0.5451977401129944,0.12844845541690306,0.24324874199240554,1.0,0.08851224105461393,0.16262975778546712,0.5693477401129944
True,2745,"14°28'33.2"" N","108°20'02.2"" E","14°28'10.9"" N","108°20'05.2"" E",70.2027587890625,0.5325581395348837,0.14755562077133286,0.24116748886949266,1.0,0.06356589147286822,0.119533527696793,0.5627081395348835
True,2746,"14°28'34.3"" N","108°21'33.2"" E","14°28'19.7"" N","108°23'12.4"" E",67.5101318359375,0.5113122171945701,0.16300675858504382,0.1902001397853524,1.0,0.021116138763197588,0.041358936484490405,0.5437122171945701
True,2747,"14°28'35.3"" N","108°23'04.1"" E","14°28'31.4"" N","108°23'35.2"" E",74.59841918945312,0.5359712230215827,0.06847720959221786,0.29240646430293166,1.0,0.07014388489208633,0.1310924369747899,0.5617712230215828
True,2748,"14°28'36.3"" N","108°24'35.1"" E","14°27'28.4"" N","108°24'41.1"" E",74.16378784179688,0.5351288056206089,0.08272242351872082,0.22715808274300936,1.0,0.06791569086651054,0.12719298245614036,0.554978805620609
True,2749,"14°28'37.3"" N","108°26'06.1"" E","14°27'08.0"" N","108°26'26.1"" E",70.64739990234375,0.5693709769931807,0.12271764645673068,0.3858052162801786,0.9855072463768116,0.13682092555331993,0.2402826855123675,0.5846363539414543
True,2750,"14°28'38.3"" N","108°27'37.0"" E","14°27'19.7"" N","108°28'12.1"" E",69.7569580078125,0.5274599542334096,0.09769881195174196,0.2371623909646197,1.0,0.05263157894736842,0.1,0.5481099542334096
True,2751,"14°28'39.3"" N","108°29'08.0"" E","14°28'16.9"" N","108°29'39.1"" E",71.97445678710938,0.521875,0.04845349670833543,0.2747563420803924,1.0,0.041666666666666664,0.07999999999999999,0.5448249999999999
True,2752,"14°28'40.2"" N","108°30'39.0"" E","14°27'40.1"" N","108°32'16.2"" E",69.7569580078125,0.5128968253968254,0.07545326647074704,0.20406740973180398,1.0,0.023809523809523808,0.046511627906976744,0.5374468253968253
True,2753,"14°28'41.2"" N","108°32'09.9"" E","14°27'41.0"" N","108°32'17.0"" E",69.7569580078125,0.5380549682875264,0.09072998070612946,0.23493851220467477,1.0,0.07399577167019028,0.1377952755905512,0.5599049682875264
True,2754,"14°28'42.1"" N","108°33'40.9"" E","14°27'49.7"" N","108°34'24.0"" E",65.23260498046875,0.7228332509224151,0.10287000628896767,0.2611200501823175,0.9473684210526315,0.43373493975903615,0.5950413223140496,0.7103548916313025
True,2783,"14°26'23.9"" N","107°30'03.2"" E","14°24'47.8"" N","107°30'54.3"" E",64.7733154296875,0.5111111111111111,0.1685274298767518,0.10266522326313186,1.0,0.019753086419753086,0.0387409200968523,0.530911111111111
True,2784,"14°26'25.2"" N","107°31'34.1"" E","14°26'24.2"" N","107°31'53.1"" E",63.3875732421875,1.0,0.36792718737814867,0.30504615584556033,0.0,0.0,0.0,1.0
True,2785,"14°26'26.5"" N","107°33'05.0"" E","14°25'51.6"" N","107°34'21.1"" E",63.3875732421875,0.6800290535918484,0.3189070188621401,0.35039155767473007,0.9236641221374046,0.3601190476190476,0.5182012847965739,0.6742147602619931
True,2786,"14°26'27.9"" N","107°34'35.8"" E","14°24'51.8"" N","107°35'43.0"" E",69.7569580078125,0.5186567164179104,0.0565838734756045,0.2545922841686436,1.0,0.03482587064676617,0.06730769230769232,0.5380067164179106
True,2787,"14°26'29.2"" N","107°36'06.7"" E","14°24'53.1"" N","107°36'11.7"" E",66.60287475585938,0.5177570093457944,0.14760220224615933,0.17735281749374565,1.0,0.03364485981308411,0.0650994575045208,0.5435570093457944
True,2788,"14°26'30.5"" N","107°37'37.6"" E","14°25'54.6"" N","107°38'04.7"" E",63.850799560546875,0.6004684495877851,0.30692292117481434,0.20990216440571377,0.935064935064935,0.19889502762430938,0.3280182232346241,0.571511668567346
True,2789,"14°26'31.8"" N","107°39'08.5"" E","14°25'18.1"" N","107°39'45.6"" E",63.850799560546875,0.5156521739130435,0.16549310657336858,0.14425928149940337,1.0,0.029565217391304348,0.05743243243243243,0.5435021739130436
True,2790,"14°26'33.1"" N","107°40'39.4"" E","14°25'26.1"" N","107°42'18.6"" E",71.09088134765625,0.5222222222222223,0.020886716739540127,0.3895386597699188,1.0,0.040740740740740744,0.07829181494661923,0.535122222222222
