success,Patch,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
TRUE,8556,"12°25'13.5"" N","108°04'51.7"" E","12°25'13.5"" N","108°06'06.2"" E",71.97445679,0.296908114,0.148547396,0.667073309,1,0.002283105,0.004555809,0.032908635
TRUE,8557,"12°25'14.5"" N","108°06'21.9"" E","12°24'56.0"" N","108°07'32.4"" E",72.41452026,0.606655309,0.288601786,0.064523228,0.073437889,0.612033195,0.131140253,0.083152667
TRUE,8558,"12°25'15.4"" N","108°07'52.0"" E","12°24'48.3"" N","108°08'12.9"" E",73.29135132,0.642775646,0.287892222,0.035805702,0.103262956,0.48381295,0.170199304,0.112763577
TRUE,8559,"12°25'16.4"" N","108°09'22.2"" E","12°24'24.0"" N","108°10'07.9"" E",78.03747559,0.193689936,0.126818553,0.538436294,0.5,0.029209622,0.055194805,0.060370499
TRUE,8560,"12°25'17.3"" N","108°10'52.4"" E","12°23'53.9"" N","108°12'26.7"" E",80.57446289,0.345173806,0.088824511,0.592203736,0.6,0.005905512,0.011695906,0.041794176
TRUE,8561,"12°25'18.3"" N","108°12'22.5"" E","12°23'54.8"" N","108°12'27.5"" E",80.57446289,0.264301323,0.155193806,0.729771733,0.035579953,0.988700565,0.068688058,0.029029843
TRUE,8562,"12°25'19.2"" N","108°13'52.7"" E","12°24'54.9"" N","108°14'04.6"" E",69.75695801,0.84690379,0.177424118,0.003098426,0.106105039,0.912844037,0.190112252,0.319774919
TRUE,8563,"12°25'20.1"" N","108°15'22.9"" E","12°23'52.8"" N","108°16'10.6"" E",67.51013184,0.247786563,0.070227988,0.607496858,0.777777778,0.014403292,0.028282828,0.045257317
TRUE,8564,"12°25'21.0"" N","108°16'53.1"" E","12°25'08.4"" N","108°17'33.8"" E",65.69064331,0.652771279,0.220107153,0.504172325,0.042946759,0.956989247,0.082204433,0.060611511
TRUE,8565,"12°25'21.9"" N","108°18'23.3"" E","12°24'38.3"" N","108°19'50.7"" E",65.23260498,0.650120419,0.186556756,0.33847633,0.078902522,0.825311943,0.144034842,0.092004358
TRUE,8566,"12°25'22.8"" N","108°19'53.5"" E","12°23'58.4"" N","108°20'37.2"" E",65.69064331,0.473955527,0.120049387,0.697538495,0.044205931,0.64116095,0.082709326,0.03285912
TRUE,8567,"12°25'23.7"" N","108°21'23.6"" E","12°25'23.7"" N","108°23'02.0"" E",65.23260498,0.717950753,0.274597347,0.267288923,0.081492537,0.814925373,0.14816825,0.075325872
TRUE,8568,"12°25'24.6"" N","108°22'53.8"" E","12°25'24.6"" N","108°23'03.8"" E",65.69064331,0.832261884,0.17700699,0.050816387,0.091343451,0.788834951,0.16372796,0.422438414
TRUE,8569,"12°25'25.4"" N","108°24'24.0"" E","12°25'12.8"" N","108°24'44.9"" E",62.92300415,0.965161151,0.228465989,0.244171873,0.298425736,0.981981982,0.457742782,0.537270092
TRUE,8570,"12°25'26.3"" N","108°25'54.2"" E","12°24'31.0"" N","108°27'17.7"" E",63.85079956,0.914007083,0.439335972,0.167559639,0.121749409,0.96713615,0.216272966,0.224515546
TRUE,8571,"12°25'27.1"" N","108°27'24.4"" E","12°24'28.9"" N","108°28'35.9"" E",63.85079956,0.83391899,0.272972643,0.476533979,0.14101531,0.997150997,0.247087893,0.104776165
TRUE,8572,"12°25'28.0"" N","108°28'54.6"" E","12°24'27.8"" N","108°30'10.1"" E",68.41244507,0.47481188,0.124135278,0.498986244,0.056714039,0.898947368,0.106696652,0.075954255
TRUE,8573,"12°25'28.8"" N","108°30'24.8"" E","12°24'35.5"" N","108°31'55.2"" E",67.96191406,0.67464499,0.138112336,0.168625891,0.081255161,0.826890756,0.147969925,0.153047469
TRUE,8574,"12°25'29.6"" N","108°31'55.0"" E","12°25'07.3"" N","108°32'58.6"" E",69.30996704,0.699134463,0.253698111,0.046047144,0.099825548,0.849834983,0.178664354,0.27475882
TRUE,8575,"12°25'30.5"" N","108°33'25.2"" E","12°25'17.9"" N","108°33'40.1"" E",68.86181641,0.839657712,0.249108031,0.063985251,0.395592865,0.571212121,0.467451953,0.520141661
TRUE,8576,"12°25'31.3"" N","108°34'55.4"" E","12°25'30.3"" N","108°35'01.4"" E",66.60287476,0.878252892,0.178140551,0.160054862,0.134527573,0.894859813,0.23389313,0.435308222
TRUE,8577,"12°25'32.1"" N","108°36'25.6"" E","12°24'48.4"" N","108°36'30.6"" E",66.60287476,0.256007536,0.070049368,0.677577853,1,0.002754821,0.005494505,0.027563837
TRUE,8578,"12°25'32.9"" N","108°37'55.8"" E","12°24'40.5"" N","108°37'56.8"" E",63.85079956,0.244499072,0.122930489,0.531479299,1,0.010733453,0.021238938,0.04626487
TRUE,8606,"12°23'21.2"" N","107°33'19.9"" E","12°22'24.9"" N","107°33'51.7"" E",77.18386841,0.708916609,0.227065057,0.001402939,0.096951387,0.677543186,0.169629986,0.142232131
TRUE,8607,"12°23'22.3"" N","107°34'50.0"" E","12°22'38.7"" N","107°35'25.7"" E",77.18386841,0.764753398,0.274771422,0.021375433,0.115754743,0.741197183,0.200237812,0.207249205
TRUE,8608,"12°23'23.5"" N","107°36'20.1"" E","12°23'18.6"" N","107°37'36.6"" E",81.82992554,0.69561689,0.209859088,0.468551457,0.072431633,0.722358722,0.131661442,0.084432831
TRUE,8609,"12°23'24.6"" N","107°37'50.2"" E","12°23'07.1"" N","107°39'04.7"" E",79.73269653,0.853896481,0.329815954,0.132136524,0.113608298,0.918163673,0.202197802,0.288540946
TRUE,8610,"12°23'25.7"" N","107°39'20.3"" E","12°23'03.4"" N","107°40'15.0"" E",85.13729858,0.321291834,0.086639389,0.565033495,1,0.00750469,0.014897579,0.044999212
TRUE,8611,"12°23'26.8"" N","107°40'50.5"" E","12°22'56.7"" N","107°41'53.0"" E",80.57446289,0.18515696,0.089662939,0.624130726,1,0.006956522,0.013816926,0.041562451
TRUE,8612,"12°23'27.9"" N","107°42'20.6"" E","12°22'13.2"" N","107°42'52.4"" E",77.61117554,0.45882243,0.152928248,0.324956417,0.278787879,0.074918567,0.118100128,0.11048533
