success,Patch,Lat,Lon,lat_hotspot,lon_hotspot,Max_Temp,AUC,MSE,Pearson_Correlation,Precision,Recall,F1,PR_AUC
True,8327,"12°29'27.1"" N","107°40'45.9"" E","12°28'17.2"" N","107°41'13.7"" E",79.73269653320312,0.9072916921987555,0.02372700721025467,0.7234538197517395,0.18617410387710315,0.8700854700854701,0.3067188912322989,0.5407092318852534
True,8328,"12°29'28.2"" N","107°42'16.0"" E","12°28'22.2"" N","107°42'45.8"" E",75.89584350585938,0.8407618933269297,0.08119393140077591,0.7689712047576904,0.08233788395904437,0.9897435897435898,0.1520283576211107,0.3339754417891596
True,8329,"12°29'29.3"" N","107°43'46.2"" E","12°28'43.7"" N","107°44'17.0"" E",76.32623291015625,0.9220727050637046,0.11875686049461365,0.758446455001831,0.2336065573770492,0.8123515439429929,0.3628647214854112,0.5329619223687615
True,8330,"12°29'30.4"" N","107°45'16.4"" E","12°29'22.6"" N","107°46'21.9"" E",83.49087524414062,0.7306766724840024,0.04842110723257065,0.5034863948822021,0.2673559822747415,0.4022222222222222,0.321206743566992,0.317865053721783
True,8331,"12°29'31.5"" N","107°46'46.5"" E","12°28'56.5"" N","107°48'18.9"" E",81.82992553710938,0.8812585034013605,0.04316496104001999,0.2605108618736267,0.1817792985457656,0.8673469387755102,0.30056577086280056,0.4262270294150579
True,8332,"12°29'32.5"" N","107°48'16.7"" E","12°28'57.6"" N","107°48'19.7"" E",81.82992553710938,0.8054062327084212,0.058476269245147705,0.5273212790489197,0.11605817750074206,0.763671875,0.2014944601906725,0.29000946222455604
True,8333,"12°29'33.6"" N","107°49'46.9"" E","12°28'34.4"" N","107°50'22.6"" E",80.154052734375,0.5511165719551528,0.05485282465815544,0.30530133843421936,0.04864424531595485,0.9835294117647059,0.09270348192503881,0.13600979249337009
True,8334,"12°29'34.7"" N","107°51'17.0"" E","12°28'16.1"" N","107°51'44.8"" E",80.574462890625,0.8491090248180342,0.052074238657951355,0.5223629474639893,0.18446601941747573,0.7964071856287425,0.29954954954954954,0.3651281905911597
True,8335,"12°29'35.7"" N","107°52'47.2"" E","12°28'05.5"" N","107°52'49.2"" E",78.88705444335938,0.6495548710764811,0.043932415544986725,0.6689501404762268,0.08843204437918094,0.9249146757679181,0.16142963514519734,0.13682162890030983
True,8336,"12°29'36.8"" N","107°54'17.4"" E","12°28'38.5"" N","107°55'52.8"" E",75.46441650390625,0.9243651576400934,0.09804479032754898,0.8133561611175537,0.17085624509033778,0.8895705521472392,0.2866556836902801,0.44236158336223613
True,8337,"12°29'37.8"" N","107°55'47.6"" E","12°28'11.4"" N","107°56'40.2"" E",81.41238403320312,0.8337514479420349,0.021998679265379906,0.8192601799964905,0.12106593154146565,0.9777365491651205,0.21545380212591989,0.46414112276576547
True,8338,"12°29'38.8"" N","107°57'17.7"" E","12°28'05.7"" N","107°57'17.7"" E",79.31036376953125,0.6074375520537809,0.08456414937973022,0.8319606781005859,0.06809497816593886,0.9822834645669292,0.12736089841756,0.1286119824091318
True,8339,"12°29'39.8"" N","107°58'47.9"" E","12°28'16.4"" N","107°58'47.9"" E",71.97445678710938,0.943626673989513,0.0342034250497818,0.6978449821472168,0.26966966966966965,0.876953125,0.4124942581534221,0.6894172119468703
True,8340,"12°29'40.8"" N","108°00'18.1"" E","12°29'12.7"" N","108°01'41.6"" E",74.59841918945312,0.9017473163289986,0.030445542186498642,0.8465274572372437,0.2765851223165252,0.9719298245614035,0.430625728721337,0.3076325559891064
True,8341,"12°29'41.8"" N","108°01'48.3"" E","12°28'48.5"" N","108°02'27.0"" E",76.75558471679688,0.9668790398516963,0.08491215109825134,0.7762534022331238,0.30503335354760464,0.9748062015503876,0.4646651270207852,0.5566837853794391
True,8342,"12°29'42.8"" N","108°03'18.5"" E","12°29'11.8"" N","108°04'05.2"" E",72.85348510742188,0.7455605867449329,0.15112537145614624,0.7270351052284241,0.08579465541490858,0.9402697495183044,0.15724182374738196,0.1984992519795487
True,8343,"12°29'43.8"" N","108°04'48.7"" E","12°29'11.8"" N","108°04'57.6"" E",71.97445678710938,0.883609147386461,0.10121388733386993,0.6789827942848206,0.2312956204379562,0.7635542168674698,0.3550420168067227,0.5336121740913515
True,8344,"12°29'44.8"" N","108°06'18.9"" E","12°29'13.7"" N","108°06'49.7"" E",72.85348510742188,0.8643960903598588,0.0900488793849945,0.6962390542030334,0.23712021136063408,0.7194388777555111,0.35668156979632387,0.5319777935610529
True,8345,"12°29'45.7"" N","108°07'49.1"" E","12°29'32.2"" N","108°08'23.8"" E",71.97445678710938,0.9061809547106041,0.03683064132928848,0.7733557224273682,0.1829608938547486,0.8752783964365256,0.30265691182133225,0.33536383415208415
True,8346,"12°29'46.7"" N","108°09'19.3"" E","12°29'36.0"" N","108°09'47.1"" E",71.09088134765625,0.9762843782392222,0.08083389699459076,0.8010334372520447,0.2660234321157822,0.9846938775510204,0.41888225718936517,0.675325774667943
True,8347,"12°29'47.7"" N","108°10'49.5"" E","12°29'07.9"" N","108°12'04.0"" E",71.09088134765625,0.9231052845166334,0.07815555483102798,0.749333381652832,0.13610888710968774,0.8994708994708994,0.23643949930458968,0.5350221021581304
True,8348,"12°29'48.6"" N","108°12'19.7"" E","12°29'07.8"" N","108°13'41.1"" E",69.7569580078125,0.7576669643248373,0.1252400428056717,0.8165718913078308,0.08515857718591203,0.997946611909651,0.1569260574749758,0.2927846595484038
True,8349,"12°29'49.5"" N","108°13'49.9"" E","12°29'49.5"" N","108°14'29.6"" E",69.30996704101562,0.8763991267726711,0.020760757848620415,0.8572416305541992,0.19800260529743813,0.7835051546391752,0.31611785095320627,0.40524341893482685
